cell_id,group,mode,channel,profile,region,overshoot_above_plateaus,undershoot_below_plateaus,max_minus_upper_plateau,min_minus_lower_plateau,max_x_pixels,min_x_pixels
67#26,PC_ON,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.02206522226333618,4,2
67#26,PC_ON,direct_BC_off,logit,ramp,dark_boundary,7.021427154541016e-05,0.0,7.021427154541016e-05,0.17823243141174316,-6,-2
67#26,PC_ON,direct_BC_off,logit,ramp,bright_boundary,0.0,-7.021427154541016e-05,-0.17823243141174316,-7.021427154541016e-05,2,6
67#26,PC_ON,direct_BC_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.1781623363494873,-6,-2
67#26,PC_ON,direct_BC_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.1781623363494873,0.0,2,4
67#26,PC_ON,direct_BC_off,probability,ramp,dark_boundary,1.424551010131836e-05,0.0,1.424551010131836e-05,0.031567081809043884,-6,-2
67#26,PC_ON,direct_BC_off,probability,ramp,bright_boundary,0.0,-1.1265277862548828e-05,-0.03326523303985596,-1.1265277862548828e-05,2,6
67#26,PC_ON,direct_BC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.031553611159324646,-6,-2
67#26,PC_ON,direct_BC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.033253252506256104,0.0,2,4
67#26,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,-0.00027954578399658203,-0.2990376949310303,-0.00027954578399658203,-2,-5
67#26,PC_ON,AC_off,logit,ramp,bright_boundary,0.0002797842025756836,0.0,0.0002797842025756836,0.2990378141403198,5,2
67#26,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.29891860485076904,0.0,-2,-6
67#26,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.29891884326934814,4,2
67#26,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,-4.2572617530822754e-05,-0.05632615089416504,-4.2572617530822754e-05,-2,-5
67#26,PC_ON,AC_off,probability,ramp,bright_boundary,5.8770179748535156e-05,0.0,5.8770179748535156e-05,0.052399858832359314,5,2
67#26,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.05630628764629364,0.0,-2,-6
67#26,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.05237649381160736,4,2
67#33,MC_OFF,normal,logit,ramp,dark_boundary,0.0043294429779052734,0.0,0.0043294429779052734,0.3210880756378174,-5,-2
67#33,MC_OFF,normal,logit,ramp,bright_boundary,0.0,-0.0043294429779052734,-0.3210885524749756,-0.0043294429779052734,2,5
67#33,MC_OFF,normal,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.3206791877746582,-6,-2
67#33,MC_OFF,normal,logit,matched_uniform,bright_boundary,0.0,0.0,-0.3206796646118164,0.0,2,4
67#33,MC_OFF,normal,probability,ramp,dark_boundary,0.0006990730762481689,0.0,0.0006990730762481689,0.0423789918422699,-5,-2
67#33,MC_OFF,normal,probability,ramp,bright_boundary,0.0,-0.0005061179399490356,-0.04672299325466156,-0.0005061179399490356,2,5
67#33,MC_OFF,normal,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.042317524552345276,-6,-2
67#33,MC_OFF,normal,probability,matched_uniform,bright_boundary,0.0,0.0,-0.046671077609062195,0.0,2,4
67#33,MC_OFF,H1_off,logit,ramp,dark_boundary,0.003374814987182617,0.0,0.003374814987182617,0.3342698812484741,-5,-2
67#33,MC_OFF,H1_off,logit,ramp,bright_boundary,0.0,-0.0033746957778930664,-0.33427000045776367,-0.0033746957778930664,2,5
67#33,MC_OFF,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,0.0,0.3342698812484741,-6,-2
67#33,MC_OFF,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,-0.33427000045776367,0.0,2,4
67#33,MC_OFF,H1_off,probability,ramp,dark_boundary,0.0005491971969604492,0.0,0.0005491971969604492,0.04404829442501068,-5,-2
67#33,MC_OFF,H1_off,probability,ramp,bright_boundary,0.0,-0.00039070844650268555,-0.048720404505729675,-0.00039070844650268555,2,5
67#33,MC_OFF,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.04404829442501068,-6,-2
67#33,MC_OFF,H1_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.048720404505729675,0.0,2,4
67#33,MC_OFF,direct_BC_off,logit,ramp,dark_boundary,0.0,-0.0001506805419921875,-0.17918074131011963,-0.0001506805419921875,-2,-6
67#33,MC_OFF,direct_BC_off,logit,ramp,bright_boundary,0.00015044212341308594,0.0,0.00015044212341308594,0.17918086051940918,6,2
