group,probe,mode,channel,n_cells,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
MC_ON,large_field_50ms,normal,probability,5,0.033511224389076236,0.033576163649559024,-6.493926048278809e-05,0.033511224389076236,0.033576163649559024,-6.493926048278809e-05,969.3333333333334,969.3333333333334,0.0,669.3333333333334,669.3333333333334,0.0,0.0001905537472339347,0.00020749428076669574,-1.694053353276104e-05,-0.007012420892715454,-0.012811619043350219,0.005799198150634765,-1.3578776270151139e-05,-7.315693364944309e-05,5.957815737929195e-05,0.015549831092357635,0.015407997369766235,0.00014183372259140014,-0.009675871673971414,-0.008773203985765577,-0.0009026676882058382,0.015549831092357635,0.015407997369766235,0.00014183372259140014,-0.009675871673971414,-0.008773203985765577,-0.0009026676882058382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,slow_step,H1_off,logit,5,0.40268975496292114,0.45499093532562257,-0.05230118036270141,0.40268975496292114,0.45499093532562257,-0.05230118036270141,1516.0,1500.0,16.0,1216.0,1200.0,16.0,0.359633332490921,0.4145452678203583,-0.05491193532943726,0.15986605882644653,0.17215055227279663,-0.012284493446350098,-0.0008560478687286377,-0.0010583162307739257,0.00020226836204528809,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.27031707763671875,0.2911814391613007,-0.02086436152458191,0.09342453777790069,0.0974300593137741,-0.004005521535873413,-0.00370444655418396,0.026502178609371187,-0.030206625163555146,0.000424836203455925,0.002333462308160961,-0.0019086261047050357,0.0029097080230712892,0.008850908279418946,-0.005941200256347656,0.003610992431640625,0.015259075164794921,-0.011648082733154297,0.0003268010710598901,0.002166877721901983,-0.0018400766508420928
MC_ON,slow_1Hz,H1_off,logit,5,0.4026893377304077,0.45499041080474856,-0.05230107307434082,0.4026893377304077,0.45499041080474856,-0.05230107307434082,1016.0,1000.0,16.0,716.0,700.0,16.0,0.3597172975540161,0.4146550357341766,-0.054937738180160525,0.1598656415939331,0.17215002775192262,-0.012284386157989501,-0.0007720828056335449,-0.0009485483169555664,0.00017646551132202148,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.27033116221427916,0.29119656383991244,-0.02086540162563324,0.09342453777790069,0.0974300593137741,-0.004005521535873413,-0.003709220886230469,0.026497094333171843,-0.030206315219402313,0.0006054440746083856,0.002978286473080516,-0.0023728423984721303,0.0030249595642089845,0.00912647247314453,-0.0061015129089355465,0.003726291656494141,0.015534782409667968,-0.011808490753173828,0.0003275256254710257,0.0021697963820770383,-0.0018422707566060127
MC_ON,slow_2Hz,H1_off,logit,5,0.40267916917800906,0.4550341010093689,-0.05235493183135986,0.40267916917800906,0.4550341010093689,-0.05235493183135986,766.6666666666667,1061.3333333333335,-294.6666666666667,466.6666666666667,761.3333333333334,-294.6666666666667,0.35988476872444153,0.4148741066455841,-0.05498933792114258,0.1598554730415344,0.17219371795654298,-0.012338244915008545,-0.0006046116352081299,-0.0007294774055480957,0.00012486577033996583,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.2706030935049057,0.2915056854486465,-0.020902591943740844,0.09342453777790069,0.0974300593137741,-0.004005521535873413,-0.009744463674724101,0.020910930680111052,-0.030655394354835153,0.0009655813861172647,0.004259961517527699,-0.003294380131410435,0.003028607368469238,0.009163618087768555,-0.006135010719299316,0.0037242650985717775,0.015503931045532226,-0.01177966594696045,0.00032894286559894683,0.002175347285810858,-0.0018464044202119111
MC_ON,rapid_10Hz,H1_off,logit,5,0.3177502155303955,0.3223466396331787,-0.004596424102783203,0.3177502155303955,0.3223466396331787,-0.004596424102783203,426.6666666666667,421.3333333333333,5.333333333333348,126.6666666666667,121.33333333333334,5.333333333333348,0.36046183705329893,0.4155891716480255,-0.05512733459472656,0.07492651939392089,0.03950625658035278,0.03542026281356812,-2.754330635070801e-05,-1.4412403106689454e-05,-1.3130903244018555e-05,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.16327695548534393,0.17457362413406372,-0.011296668648719787,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.06947211548686028,0.11873886585235596,-0.04926675036549568,0.0017534625949338078,0.007265286007896066,-0.005511823412962258,0.0035487890243530275,0.014763641357421874,-0.011214852333068848,0.0035487890243530275,0.014763641357421874,-0.011214852333068848,0.00032763100462034344,0.0021645396365784107,-0.0018369086319580674
MC_ON,rapid_20Hz,H1_off,logit,5,0.22691736221313477,0.24660143852233887,-0.0196840763092041,0.22691736221313477,0.24660143852233887,-0.0196840763092041,432.0,762.6666666666667,-330.66666666666663,132.00000000000006,462.6666666666667,-330.66666666666663,0.36049211025238037,0.4156089246273041,-0.0551168143749237,-0.015906333923339844,-0.03623894453048706,0.020332610607147215,2.7298927307128905e-06,5.340576171875e-06,-2.610683441162109e-06,0.09375199079513549,0.10137240886688233,-0.007620418071746826,0.08601243197917938,0.10560196936130524,-0.019589537382125856,0.09375199079513549,0.10137240886688233,-0.007620418071746826,0.15901511609554292,0.1999171793460846,-0.04090206325054169,0.0007677110959775745,0.0033458640798926355,-0.0025781529839150608,0.002978968620300293,0.012423527240753175,-0.00944455862045288,0.002978968620300293,0.012423527240753175,-0.00944455862045288,0.00032613819057587535,0.00215860353782773,-0.0018324653472518548
MC_ON,transient_50ms,H1_off,logit,5,0.35352187156677245,0.38197602033615113,-0.028454148769378663,0.35352187156677245,0.38197602033615113,-0.028454148769378663,1377.3333333333335,1373.3333333333335,3.999999999999909,1077.3333333333335,1073.3333333333335,3.999999999999909,0.36047019958496096,0.415580952167511,-0.05511075258255005,0.11069817543029785,0.0991356372833252,0.011562538146972657,-1.9180774688720704e-05,-2.263188362121582e-05,3.451108932495117e-06,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.06744032502174377,0.07731362879276275,-0.009873303771018981,0.09342453777790069,0.0974300593137741,-0.004005521535873413,0.05295861996710301,0.08828196302056313,-0.03532334305346012,0.0003360748232807964,0.001954009709879756,-0.0016179348865989595,0.003550124168395996,0.014753198623657227,-0.01120307445526123,0.003550124168395996,0.014753198623657227,-0.01120307445526123,0.0003262661368353292,0.002159628306981176,-0.001833362170145847
MC_ON,large_field_50ms,H1_off,logit,5,-0.07004542350769043,0.012769150733947753,-0.08281457424163818,0.19585013389587402,0.20032737255096436,-0.004477238655090332,369.33333333333337,358.6666666666667,10.666666666666663,69.33333333333334,58.666666666666686,10.666666666666663,7.152557546241666e-10,9.536743172944284e-10,-2.3841856267026174e-10,-0.22080457210540771,-0.266495954990387,0.045691382884979245,1.4305114870438729e-09,9.536743172944284e-10,4.768371697494445e-10,0.09342453777790069,0.0974300593137741,-0.004005521535873413,-0.05982674434781075,-0.04167584050446749,-0.01815090384334326,0.09342453777790069,0.0974300593137741,-0.004005521535873413,-0.05982674434781075,-0.04167584050446749,-0.01815090384334326,0.0006393546733306721,0.0024794781813398,-0.0018401235080091282,0.0019623756408691405,0.003685259819030762,-0.0017228841781616211,0.006739091873168945,0.027241730690002443,-0.020502638816833497,3.9736430812453705e-10,2.384185515680315e-10,1.5894575655650557e-10
MC_ON,slow_step,H1_off,probability,5,0.0720257967710495,0.08050239086151123,-0.00847659409046173,0.0720257967710495,0.08050239086151123,-0.00847659409046173,1516.0,1500.0,16.0,1216.0,1200.0,16.0,0.06478912532329559,0.07386821359395981,-0.009079088270664216,0.03042207658290863,0.03296377956867218,-0.0025417029857635496,0.004164348542690277,0.005115954577922821,-0.0009516060352325439,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.04725495800375938,0.050346656888723376,-0.003091698884963989,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,-0.0004690755158662796,0.004526811838150025,-0.004995887354016304,7.445197261404246e-05,0.0003856800147332251,-0.00031122804211918264,-0.0005970329046249389,0.00016115009784698487,-0.0007581830024719239,0.0006511956453323364,0.002598598599433899,-0.0019474029541015625,5.342696385923773e-05,0.0003492806601570919,-0.0002958536962978542
MC_ON,slow_1Hz,H1_off,probability,5,0.07202571034431457,0.08050227463245392,-0.008476564288139343,0.07202571034431457,0.08050227463245392,-0.008476564288139343,1016.0,1000.0,16.0,716.0,700.0,16.0,0.06456635147333145,0.07356304824352264,-0.008996696770191192,0.030421990156173705,0.03296366333961487,-0.002541673183441162,0.003941574692726135,0.004810789227485656,-0.0008692145347595215,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.047257594764232635,0.050349457561969756,-0.0030918627977371215,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,-0.00046983398497104647,0.004526030272245407,-0.004995864257216454,0.00010666186717571691,0.0004972035996615887,-0.00039054173248587176,2.027451992034912e-05,0.0002223789691925049,-0.00020210444927215576,0.0006575793027877808,0.0026598691940307615,-0.002002289891242981,4.842166308662854e-05,0.0003275729832239449,-0.00027915132013731634
MC_ON,slow_2Hz,H1_off,probability,5,0.07202368974685669,0.08051126301288605,-0.008487573266029358,0.07202368974685669,0.08051126301288605,-0.008487573266029358,766.6666666666667,1061.3333333333335,-294.6666666666667,466.6666666666667,761.3333333333334,-294.6666666666667,0.06410997807979583,0.07294045984745026,-0.008830481767654419,0.03041996955871582,0.032972651720047,-0.002552682161331177,0.003485201299190521,0.004188200831413269,-0.0007029995322227478,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.047308482229709625,0.05040664896368981,-0.003098166733980179,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,-0.0014884744305163622,0.003576467225502711,-0.005064941656019073,0.00017085319632315077,0.0007186195696704089,-0.0005477663733472582,2.4124979972839355e-05,0.00023051798343658446,-0.0002063930034637451,0.000653943419456482,0.002652671933174133,-0.0019987285137176513,3.851771471090615e-05,0.00028439693778636865,-0.0002458792230754625
MC_ON,rapid_10Hz,H1_off,probability,5,0.05561727285385132,0.055168402194976804,0.00044887065887451173,0.05561727285385132,0.055168402194976804,0.00044887065887451173,426.6666666666667,421.3333333333333,5.333333333333348,126.6666666666667,121.33333333333334,5.333333333333348,0.061337925493717194,0.06920360028743744,-0.007865674793720245,0.014013552665710449,0.007629790902137756,0.006383761763572693,0.0007131487131118774,0.00045134127140045166,0.00026180744171142576,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.02755451910197735,0.02917235270142555,-0.0016178335994482041,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.011255071125924587,0.018964607454836368,-0.007709536328911781,0.000314564147265628,0.0012548135709948838,-0.0009402494237292558,0.0005989640951156617,0.0024004042148590087,-0.0018014401197433473,0.0005989640951156617,0.0024004042148590087,-0.0018014401197433473,2.5808157170104094e-05,0.00026664924080250786,-0.00024084108363240376
MC_ON,rapid_20Hz,H1_off,probability,5,0.03868356943130493,0.04116184115409851,-0.002478271722793579,0.03868356943130493,0.04116184115409851,-0.002478271722793579,432.0,762.6666666666667,-330.66666666666663,132.00000000000006,462.6666666666667,-330.66666666666663,0.060661880671977995,0.06872082501649857,-0.008058944344520569,-0.0029201507568359375,-0.006376770138740539,0.003456619381904602,3.7103891372680664e-05,-3.143399953842163e-05,6.85378909111023e-05,0.015787840634584428,0.016569265350699424,-0.0007814247161149979,0.014159353077411651,0.017429370433092117,-0.0032700173556804656,0.015787840634584428,0.016569265350699424,-0.0007814247161149979,0.026677485927939414,0.03285323530435562,-0.006175749376416207,0.000138200270885136,0.0005855870025698095,-0.0004473867316846736,0.0005222558975219727,0.0021669000387191774,-0.0016446441411972045,0.0005222558975219727,0.0021669000387191774,-0.0016446441411972045,5.296570234349929e-05,0.0003858749070786871,-0.00033290920473518784
MC_ON,transient_50ms,H1_off,probability,5,0.062420976161956784,0.06634010076522827,-0.003919124603271484,0.062420976161956784,0.06634010076522827,-0.003919124603271484,1377.3333333333335,1373.3333333333335,3.999999999999909,1077.3333333333335,1073.3333333333335,3.999999999999909,0.060726269334554675,0.0688575640320778,-0.008131294697523116,0.020817255973815917,0.018801489472389223,0.0020157665014266966,0.00010149255394935608,0.000105305016040802,-3.8124620914459228e-06,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.011341740936040878,0.013013732805848121,-0.0016719918698072434,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,0.008472331613302232,0.013859247043728828,-0.005386915430426598,5.927817983319983e-05,0.0003405054041650146,-0.0002812272243318148,0.0005991160869598389,0.0023848950862884522,-0.0017857789993286134,0.0005991160869598389,0.0023848950862884522,-0.0017857789993286134,5.639616792905144e-05,0.00037995515303919093,-0.00032355898511013945
MC_ON,large_field_50ms,H1_off,probability,5,0.03336726725101471,0.03294849991798401,0.0004187673330307007,0.03336726725101471,0.03294849991798401,0.0004187673330307007,969.3333333333334,758.6666666666667,210.66666666666669,669.3333333333334,458.6666666666667,210.66666666666669,0.00019428069062996656,0.00022306244645733386,-2.8781755827367305e-05,-0.007298970222473144,-0.01394064724445343,0.006641677021980286,-1.184280845336616e-05,-6.734419439453631e-05,5.550138594117016e-05,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,-0.008990044984966517,-0.005855998490005732,-0.0031340464949607847,0.01573072373867035,0.01588914841413498,-0.00015842467546463014,-0.008990044984966517,-0.005855998490005732,-0.0031340464949607847,0.00010475831186340656,0.00038253961829468606,-0.0002777813064312795,0.0009552091360092163,0.003429305553436279,-0.002474096417427063,0.0011401623487472534,0.004365783929824829,-0.0032256215810775755,3.7269394852046387e-06,1.556815750518581e-05,-1.184121801998117e-05
MC_ON,slow_step,AC_off,logit,5,0.422489070892334,0.5088367700576782,-0.08634769916534424,0.422489070892334,0.5088367700576782,-0.08634769916534424,1554.6666666666667,1477.3333333333335,77.33333333333334,1254.6666666666667,1177.3333333333335,77.33333333333334,0.8349160075187683,0.9756993770599365,-0.1407833695411682,0.0028600454330444335,0.017656350135803224,-0.014796304702758788,8.344650268554688e-07,-1.8477439880371094e-06,2.682209014892578e-06,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.28879469633102417,0.3381417512893677,-0.0493470549583435,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.41288180351257325,0.46861937642097473,-0.05573757290840149,0.23717394173145295,0.28005481958389283,-0.04288087785243988,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.4756094515323639,0.5633209824562073,-0.08771153092384339
MC_ON,slow_1Hz,AC_off,logit,5,0.4224897027015686,0.5088383197784424,-0.08634861707687377,0.4224897027015686,0.5088383197784424,-0.08634861707687377,1053.3333333333335,977.3333333333334,76.00000000000003,753.3333333333334,677.3333333333334,76.00000000000003,0.8349160075187683,0.9757002115249633,-0.14078420400619507,0.0028606772422790526,0.017657899856567384,-0.01479722261428833,8.344650268554688e-07,-1.0132789611816406e-06,1.8477439880371094e-06,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.28879507184028624,0.33814319372177126,-0.049348121881484984,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.41289143562316893,0.46862969398498533,-0.05573825836181641,0.23713309764862062,0.28000253438949585,-0.04286943674087525,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.4755262851715088,0.5632149815559387,-0.08768869638442993
MC_ON,slow_2Hz,AC_off,logit,5,0.4225052833557129,0.5088708162307739,-0.08636553287506103,0.4225052833557129,0.5088708162307739,-0.08636553287506103,768.0,725.3333333333334,42.66666666666667,468.0,425.33333333333337,42.66666666666667,0.8349161505699157,0.975701904296875,-0.14078575372695923,0.0028762578964233398,0.017690396308898924,-0.014814138412475586,9.775161743164062e-07,6.794929504394531e-07,2.980232238769531e-07,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.2887996852397919,0.33817377090454104,-0.04937408566474914,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.41301018595695493,0.4684329628944397,-0.05542277693748474,0.2370653361082077,0.2799116909503937,-0.04284635484218598,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.45567147731781005,0.5088826775550842,-0.05321120023727417,0.4753603398799896,0.5630030512809754,-0.08764271140098571
MC_ON,rapid_10Hz,AC_off,logit,5,0.4213432431221008,0.5021502137184143,-0.08080697059631348,0.4213432431221008,0.5021502137184143,-0.08080697059631348,429.33333333333337,434.6666666666667,-5.3333333333333375,129.33333333333334,134.66666666666669,-5.3333333333333375,0.8349156975746155,0.975703501701355,-0.1407878041267395,0.0017142176628112793,0.010969793796539307,-0.009255576133728027,5.245208740234375e-07,2.276897430419922e-06,-1.7523765563964843e-06,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.28547322154045107,0.3251983165740967,-0.03972509503364563,0.13366818726062774,0.16959093511104584,-0.03592274785041809,0.3772698163986206,0.44339917302131654,-0.06612935662269592,0.23381661474704743,0.276851087808609,-0.043034473061561586,0.3700912594795227,0.3931202292442322,-0.023028969764709473,0.3700912594795227,0.3931202292442322,-0.023028969764709473,0.4747814953327179,0.5622788906097412,-0.08749739527702331
