group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+05,model_minus_LN,4,-0.0020560055927489884,-0.003291253000497818,0.003291253000497818,81.6666488647461,-0.0003305775796373685,-0.0012300594244152308,-0.0017720505129545927,0,4,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+05,model_minus_LN,22,-0.0005707760634860196,0.0002170814709229903,0.005957148291847922,86.66665788130327,-8.290396043748567e-05,-0.000237912828610702,-0.00035645668818192047,11,11,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+06,model_minus_LN,4,-0.008396039301715064,-0.0127878338098526,0.01344268023967743,86.66665649414062,-0.0011523685852686564,-0.0054230522364377975,-0.004281822592020035,0,4,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+06,model_minus_LN,22,-0.002928865140099581,-0.02890097282149575,0.02973890033635226,117.27271756258878,-0.0009010390801863238,0.0005486610938202251,-0.008734290572729978,5,17,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+06,model_minus_LN,4,-0.0008679309292460857,-0.0011974908411502838,0.0013475753366947174,86.66665649414062,-0.00011747673153877259,-0.0005822598468512297,-0.00040814257226884365,0,4,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+06,model_minus_LN,22,-0.0004487541915213197,0.001231526109305295,0.003055138344114477,127.57574879039417,-8.096457317923054e-05,-9.389403699473901e-05,-0.000534636370668357,7,15,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+07,model_minus_LN,4,-0.003951981661998616,-0.006069004535675049,0.006366908550262451,109.99998474121094,-0.0005614230036735535,-0.00258508138358593,-0.0019383933395147324,0,4,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+07,model_minus_LN,22,-0.0011217851884918093,-0.015972115776755592,0.016412236473777077,129.39392783425072,-0.0005169945413416083,0.0012213249098170888,-0.006001699038527228,3,19,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+07,model_minus_LN,4,-0.00041157106828393353,-0.000578664243221283,0.0006469562649726868,109.99998474121094,-5.782398084799449e-05,-0.0002814366016536951,-0.00018123234622180462,0,4,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+07,model_minus_LN,22,-0.0001900844027447461,0.0005308338864283128,0.0016415061598474329,139.0908993807706,-4.511254303383105e-05,5.05419024689631e-05,-0.0003988167525015094,3,19,0
